name,mean,std,amin,amax
Dock,4865052.28,96188.99528491178,4629073.0,5141817.0
Dogecoin,320925212.0833333,3573068.609483476,312074985.0,328644540.0
Dragonchain,9609350.90625,312753.0742023466,9121910.0,10155845.0
DuckDaoDime,5939220.0,,5939220.0,5939220.0
Dune,8330314.911458333,557843.6973552937,7527258.0,8994913.0
Dynamic,8281938.348958333,334585.28162085597,7257469.0,9091720.0
EOS,2280577932.1927085,69719824.81678529,2157413628.0,2396963244.0
EOSDT,5381471.354166667,49467.46650082338,5281296.0,5545853.0
EUNO,5635608.302083333,295462.97595511685,4832560.0,5812537.0
EasyFi,4681157.0,28343.236100817187,4657637.0,4716254.0
Edgeware,35368649.59375,1823099.970169078,30609589.0,37895876.0
Effect.AI,5688293.614583333,227512.20633820223,5151777.0,6169018.0
Eight Hours,32615509.390625,3495270.694819066,25872652.0,37249436.0
Einsteinium,9582624.473958334,157770.90723567214,9193145.0,9916277.0
Elastos,28502825.473958332,581769.4412424923,27149712.0,29962758.0
Electra,5203348.8522727275,206654.50188580438,4722401.0,5617512.0
Electroneum,45796496.119791664,1817120.231597891,43411330.0,50349476.0
Elrond,107141602.25,2207835.1295624636,104148388.0,111991477.0
Empty Set Dollar,70577440.88020833,3391901.9921853845,62740988.0,84985112.0
Energi,53002505.583333336,3214398.919032502,45507365.0,59015346.0
Energy Web Token,183833284.09895834,7397665.982241387,168465593.0,196851956.0
Enigma,28204889.166666668,9054032.97667455,5794583.0,39131921.0
Enjin Coin,112190502.484375,3816925.7737494106,106590145.0,118921009.0
Ergo,10899478.552083334,413566.1945919208,10145528.0,12469530.0
Eterbase Utility Token,24223487.09375,541116.7021757724,23451195.0,24600653.0
Ethereum,43647750626.729164,839743858.9418749,42218742956.0,45507746145.0
Ethereum Classic,574975463.9947916,18409630.20532539,546297176.0,610625733.0
Etherisc DIP Token,14847490.192708334,662475.5335163632,12860088.0,16507566.0
Everex,5019663.385416667,77261.8641075871,4859500.0,5222458.0
FIO Protocol,8226083.729166667,194122.18281168072,7890612.0,8523359.0
FOAM,6591321.677083333,365521.56593612675,5775404.0,7342230.0
FTX Token,325013995.9114583,7035358.583400868,315945953.0,339338741.0
FUSION,15567709.036458334,934335.9002129316,14561729.0,17967665.0
Factom,7895496.713541667,380831.62505489733,7029944.0,9239918.0
Fantom,39963737.916666664,1893611.1257112068,36842662.0,43236174.0
Ferrum Network,4710692.0,37601.57434908026,4632889.0,4775720.0
Fetch.ai,28263341.015625,1795447.7983239468,25909345.0,31667838.0
Filecoin,788616188.046875,16348830.679871265,756644303.0,832059513.0
First Blood,8160654.859375,603468.3171116587,6370150.0,9619983.0
Force Protocol,21910094.25,1367046.2954907012,19881036.0,24199188.0
FunFair,19359518.203125,260686.34379643554,18865433.0,19972898.0
GXChain,23860624.755208332,1085977.148600773,22191147.0,25470245.0
Gas,16616101.755208334,462279.0580812171,15955051.0,17290182.0
GateToken,80231691.32291667,3039221.0186474,74836975.0,85349173.0
Gemini Dollar,16865463.90625,494201.3901830275,15464928.0,17324554.0
Genesis Vision,4789198.935897436,113141.23659177218,4635022.0,4944992.0
Gifto,6556636.930232558,302141.053534567,5990234.0,7236851.0
Gnosis,53612306.333333336,1357239.8947514968,51625909.0,57900836.0
GoChain,5767482.927083333,186330.5886337279,5435650.0,6155250.0
Golem,75757933.98958333,2171792.873067755,70857965.0,79384274.0
Gridcoin,4690048.37755102,34696.5782277104,4581573.0,4774414.0
Grin,13536494.239583334,543710.6427659652,12568751.0,14347511.0
Groestlcoin,12727298.151041666,183092.4025483983,12467457.0,13773430.0
HUNT,4831883.816793893,121457.41094327252,4555649.0,5068039.0
HUSD,277199308.6458333,2163743.909732855,272344629.0,281528860.0
Hacken Token,5213514.0,,5213514.0,5213514.0
Handshake,28999297.182291668,939121.7950359446,27381019.0,31005053.0
Harmony,32237406.989583332,1694305.7055379304,29575597.0,35574426.0
Harvest Finance,24423171.848958332,1105020.7494169085,21820134.0,27088946.0
Hashgard,28394466.0,0.0,28394466.0,28394466.0
Haven,23862915.510416668,1088842.8883542868,21279877.0,25673546.0
