name,mean,std,amin,amax
Orbs,0.012155671666666671,0.00016080872784176643,0.01175247,0.012449
Origin Protocol,0.13104318749999996,0.006666037194682468,0.12170999999999998,0.14465999999999998
OriginTrail,0.09949576562499995,0.0052379559412201035,0.083085,0.11079000000000001
Orion Protocol,1.4446354166666675,0.023443647390430603,1.39,1.51
PAC Global,0.0006125563020833335,6.198032174940349e-05,0.00054093,0.00073506
PARSIQ,0.13834944791666665,0.003152863851877753,0.12884500000000002,0.147257
PAX Gold,1901.9114062499982,11.131900888160404,1876.46,1925.27
PCHAIN,0.0067612536979166716,0.00023549535965987237,0.00613144,0.00712739
PEAKDEFI,0.24074095833333334,0.004049742761959753,0.22321300000000002,0.249494
PIVX,0.28946428124999996,0.012951153116263608,0.269951,0.30898200000000003
PancakeSwap,0.32625276041666684,0.036711719451900805,0.24648699999999998,0.38193699999999997
Particl,0.48954882608695643,0.013425678185254383,0.45460200000000006,0.53382
Paxos Standard,0.9989365989583331,0.0016526220323410628,0.990506,1.0
Peercoin,0.20747813020833336,0.009925851921379653,0.187627,0.232805
Perpetual Protocol,0.9740761458333331,0.024177127107719385,0.9372889999999999,1.02
Phala Network,0.10206299479166671,0.008237929722957824,0.08948099999999999,0.11465
Phantasma,0.06280119791666669,0.004168195332169062,0.051905999999999994,0.069021
Pickle Finance,24.280208333333334,0.9342852677879439,22.98,25.81
Pirate Chain,0.08626864062500005,0.0021152314667977987,0.081584,0.090125
PlatonCoin,0.3117633958333332,0.020150849204809057,0.275816,0.36838200000000004
Pluton,7.394687500000003,0.11344166686057076,7.16,7.74
Polis,0.4210120572916667,0.009491107794364122,0.401638,0.44010200000000005
Polkadot,4.044375000000005,0.09798292938191766,3.9,4.24
Polymath Network,0.04029935692708334,0.0017606656297974859,0.03788099,0.0435115
Populous,0.20807027083333351,0.012375036246161217,0.18726199999999998,0.244878
Power Ledger,0.07606358333333336,0.001579021754069766,0.073386,0.079714
PowerPool Concentrated Voting Power,1.6156770833333323,0.10963318131796952,1.44,1.87
Presearch,0.01614215328125,0.00028893380590170166,0.01495334,0.0165904
Prometeus,1.766093749999998,0.10258364770998826,1.62,2.01
Propy,0.0832323720930233,0.004618375727511239,0.078463,0.107227
ProximaX,0.0014996700520833333,2.411554877392244e-05,0.00140945,0.00156048
PumaPay,0.00022743868131868132,1.5420182384485903e-05,0.0001694,0.00026343
Pundi X,0.00015167994791666668,3.360948740618296e-06,0.00014568,0.00015898
QASH,0.035839387968750004,0.0002950312978490766,0.03528871,0.03676292
Qtum,1.9174479166666651,0.0749117973208224,1.82,2.04
Quant,13.310312499999995,0.4428913878295813,12.74,14.33
Quantstamp,0.023489692604166668,0.0006847277628390768,0.02222031,0.02471026
Quantum Resistant Ledger,0.10877725000000005,0.006606774102531796,0.099585,0.11866099999999999
QuarkChain,0.004270713281249999,0.00013223934413533924,0.00407394,0.0044962
QunQun,0.006873491428571429,9.987080244472066e-05,0.00674652,0.00699389
REN,0.25776935416666674,0.009607884825304523,0.236521,0.275462
RIF Token,0.09408872395833334,0.0013448021835686058,0.089948,0.097331
Raiden Network Token,0.14534391666666666,0.007448236208044189,0.128361,0.159349
Ravencoin,0.011052602031250006,0.00024224636378716543,0.01071251,0.01183599
RedFOX Labs,0.0176102134375,0.001636974088175739,0.01543987,0.02109944
Reddcoin,0.0010085684374999998,6.272735759828482e-05,0.00093608,0.0011057999999999999
Refereum,0.001273218795180723,0.00010869535502771137,0.00048298,0.00135619
Request,0.018371858645833333,0.00046914347828016877,0.01756697,0.01973552
Reserve Rights Token,0.011160775468750002,0.0007333778055491106,0.01005403,0.01249819
Revain,0.01047189666666667,1.498057661579742e-05,0.01043263,0.01050472
RioDeFi,0.04352941684210526,0.001679542968798584,0.04115144,0.051685
Ripio Credit Network,0.03846590333333333,0.0008064393575421676,0.03662211,0.04095384
Robotina,0.019227604166666662,0.00293864980208956,0.00992647,0.02980909
Rocket Pool,2.9003124999999996,0.07221917085333646,2.78,3.09
Roobee,0.0038764319318181817,5.443340083175247e-05,0.00374426,0.00400222
SAFE2,163.68562499999987,19.76405952283054,115.27,224.65
SALT,0.08885253124999999,0.002598686975958884,0.08179,0.093868
SAND,0.033599898593750004,0.0017924853516731872,0.03006704,0.03601405
SERO,0.0993822083333334,0.000794150794979014,0.09716799999999999,0.10082200000000001
SOLVE,0.08805210416666666,0.0023340336497355294,0.083566,0.09199299999999999
STASIS EURO,1.1517708333333345,0.008742361412773524,1.13,1.17
STP Network,0.014064642447916663,0.00034004670291459403,0.01348377,0.01467893
SUKU,0.0974144270833333,0.003260014628319042,0.09055,0.10391199999999999
SWAG Finance,0.09833304687499998,0.002930115027831725,0.09149600000000001,0.111357
SWFT Blockchain,0.0009482204166666668,2.300179871940657e-05,0.00091581,0.00100276
Safe Haven,0.0022351754687499983,6.42399139009312e-05,0.00208114,0.00233626
Sai,2.053437499999998,0.04724511387794807,1.88,2.18
Santiment Network Token,0.11844907812500005,0.006319894998725187,0.090767,0.128931
